month_index,fe,fe_ci_ll,fe_ci_ul
344,-0.483017842569765,-0.919487219449132,-0.0465484656903976
345,-0.0491111297298961,-0.473326114683893,0.375103855224101
346,-0.544383996772204,-1.02171675732257,-0.0670512362218432
347,-0.343826398825016,-0.860686539282887,0.173033741632856
348,-0.446715829988363,-0.918316071760529,0.0248844117838032
349,-0.24657978753912,-0.702348500441337,0.209188925363096
350,-0.190705750136755,-0.63743089339479,0.25601939312128
351,-0.152468797663099,-0.608170231871165,0.303232636544967
352,-0.289705324480943,-0.748204552482122,0.168793903520237
353,-0.323562128384317,-0.764940321774378,0.117816065005744
354,-0.466711506441203,-0.918117285207754,-0.0153057276746529
355,-0.398430922181355,-0.845750269690476,0.0488884253277652
356,-0.163345579249374,-0.586089370615879,0.25939821211713
357,-0.289665526299262,-0.71616647023554,0.136835417637015
358,-0.31908576585448,-0.752676293807113,0.114504762098153
359,-0.569132230740735,-1.01649228870844,-0.121772172773033
360,-0.186188645076814,-0.600063787143685,0.227686496990057
361,-0.134326017080654,-0.554980914267109,0.2863288801058
362,-0.31998272130957,-0.788225145750964,0.148259703131824
363,-0.26415054873315,-0.693856375227693,0.165555277761393
364,-0.434680978235856,-0.869759789680409,0.000397833208696297
365,-0.313591472195897,-0.765967399426575,0.138784455034782
366,-0.339123455576217,-0.800884668854071,0.122637757701636
367,-0.306834165080821,-0.748675543498145,0.135007213336503
368,-0.508411911536842,-0.983197051471142,-0.0336267716025416
369,-0.554407715605735,-1.05042062327971,-0.0583948079317629
370,-0.385245467238612,-0.816426476447665,0.0459355419704411
371,-0.283271662918382,-0.740314057053255,0.173770731216491
372,-0.577102734540631,-1.09821341884077,-0.0559920502404887
373,-0.314482762973939,-0.738681155926047,0.109715629978169
374,-0.321924253178398,-0.770424361363268,0.126575855006472
375,-0.349420933734481,-0.815032312564233,0.11619044509527
376,-0.248925680206968,-0.717555219713198,0.219703859299263
377,-0.442283089246522,-0.890601253450624,0.00603507495758016
378,-0.319180827670341,-0.751745365846531,0.113383710505848
379,-0.0980032550103553,-0.52400889750401,0.328002387483299
380,-0.465368732364831,-0.917102645882003,-0.0136348188476591
381,-0.254728958548336,-0.677767225384459,0.168309308287787
382,-0.230613023968929,-0.667331571117138,0.20610552317928
383,-0.150007706213084,-0.615573703271464,0.315558290845297
384,-0.317172867748371,-0.829893581379561,0.195547845882819
385,-0.295168365722123,-0.743028675210453,0.152691943766207
386,-0.244593106892048,-0.728573583704001,0.239387369919906
387,-0.356075423790445,-0.790312112689381,0.0781612651084916
388,-0.410703887278728,-0.880302140280576,0.0588943657231206
389,-0.428198472180077,-0.875602535923337,0.0192055915631826
390,-0.457132005112605,-0.905215492703601,-0.00904851752160835
391,-0.364030255038679,-0.789363441286726,0.061302931209368
392,-0.189465165161827,-0.654143305765951,0.275212975442297
393,-0.515120911097541,-0.981107603126359,-0.0491342190687223
394,-0.240596339671385,-0.677192861283964,0.196000181941193
395,-0.27753764281053,-0.723095920080796,0.168020634459736
396,-0.492736360737493,-0.920212460977603,-0.0652602604973834
397,-0.361432201206536,-0.80015425341498,0.0772898510019083
398,-0.20556110315139,-0.627168289230434,0.216046082927654
399,-0.324163888017466,-0.750661954154734,0.102334178119803
400,-0.149536366710807,-0.577242276197781,0.278169542776167
401,-0.329037505488019,-0.793652311502274,0.135577300526235
402,-0.14673373252924,-0.56058667175961,0.267119206701129
403,-0.226733155738683,-0.639311835031904,0.185845523554539
404,-0.193983752698379,-0.619633758262852,0.231666252866095
405,-0.120683776127318,-0.529469812183462,0.288102259928826
406,-0.367114750487941,-0.81343514918062,0.0792056482047381
407,-0.154392878014334,-0.556263502175183,0.247477746146516
408,-0.106015531938513,-0.542552348553511,0.330521284676485
409,-0.243750344305155,-0.698904400570259,0.211403711959948
410,-0.356430644955031,-0.811407855572337,0.0985465656622743
411,-0.148198013253434,-0.568357381561565,0.271961355054697
412,-0.561156268444538,-1.02671811713592,-0.0955944197531528
413,-0.135940395524663,-0.562925874228587,0.29104508317926
414,-0.18862878404183,-0.606403311792001,0.229145743708341
415,-0.190644097654835,-0.608970220863238,0.227682025553568
416,-0.379926328379376,-0.845083392423189,0.0852307356644361
417,-0.385533896120135,-0.808206063262479,0.0371382710222093
418,-0.34733708373336,-0.781656325680194,0.0869821582134745
419,-0.645669574248226,-1.08907945768424,-0.202259690812213
420,-0.307462772855242,-0.755805331477863,0.140879785767378
421,-0.462150407625117,-0.913019078039226,-0.0112817372110091
422,-0.155200977923088,-0.570096559923962,0.259694604077787
423,-0.493243502326293,-0.915811499766617,-0.0706755048859695
424,-0.346821023396363,-0.788274213346703,0.0946321665539773
425,-0.363347415875085,-0.769797214468344,0.0431023827181739
426,-0.297170140325325,-0.703699872929951,0.1093595922793
427,-0.459002626230005,-0.911681417183715,-0.00632383527629432
428,-0.237504773662545,-0.658275064961795,0.183265517636704
429,-0.400529657158351,-0.822991242451206,0.0219319281345042
430,-0.2749625655263,-0.698914773344929,0.148989642292329
431,-0.279364738858377,-0.699016458567074,0.140286980850321
432,-0.29304151965844,-0.708314867579422,0.122231828262543
433,-0.424362577896493,-0.870971529875496,0.0222463740825103
434,-0.256784725103833,-0.675577457378338,0.162008007170671
435,-0.409379030763321,-0.831923079864343,0.0131650183376997
436,-0.308477738257121,-0.720167162217567,0.103211685703324
437,-0.338449060783259,-0.750226327228707,0.0733282056621891
438,-0.419868795707135,-0.851185641556112,0.0114480501418412
439,-0.185621448254976,-0.615853664304091,0.244610767794139
440,-0.406806705242144,-0.889151579887834,0.0755381694035462
441,-0.186631235734011,-0.606289790867393,0.23302731939937
442,-0.323965425877079,-0.745123659525498,0.0971928077713405
443,-0.345600583689132,-0.765547529739932,0.0743463623616685
444,-0.372117323356285,-0.819651661366675,0.0754170146541046
445,-0.15745606629005,-0.584335551769215,0.269423419189115
446,-0.353300939974964,-0.79472209980898,0.088120219859052
447,-0.13578921572554,-0.556041683244833,0.284463251793754
448,-0.382066097877156,-0.804995110359789,0.0408629146054781
449,-0.365866953460999,-0.778995317336783,0.0472614104147856
450,-0.197943070252327,-0.608403751017269,0.212517610512615
451,-0.363288443425273,-0.774483020439557,0.0479061335890108
452,-0.359900229626781,-0.802252948839994,0.0824524895864319
453,-0.0571797849113553,-0.463440142830828,0.349080573008118
454,-0.52838932088578,-0.949020058939312,-0.107758582832248
455,-0.375275779071036,-0.791319666349105,0.0407681082070324
456,-0.171760546507949,-0.603000848498179,0.259479755482281
457,-0.400005808706013,-0.824385414910602,0.0243737974985756
458,-0.308840452362274,-0.750817528590371,0.133136623865823
459,-0.306284738470094,-0.73402911968206,0.121459642741871
460,-0.274110544922462,-0.682988947179678,0.134767857334753
461,-0.253231691042582,-0.656635950473025,0.150172568387861
462,-0.464289503377918,-0.878856192546556,-0.04972281420928
463,-0.406424530548421,-0.815206359894772,0.00235729879793051
464,-0.286594557157101,-0.704198840094011,0.13100972577981
465,-0.354573847493291,-0.776219658547898,0.0670719635613164
466,-0.481617635457714,-0.914782446915869,-0.048452823999559
467,-0.277184538508396,-0.689773153599028,0.135404076582237
468,-0.362397690708294,-0.796881444238159,0.0720860628215702
469,-0.514479203887866,-0.941290542527897,-0.0876678652478359
470,-0.289538944640225,-0.711633657302338,0.132555768021888
471,-0.419975005654912,-0.865814716567295,0.0258647052574704
472,-0.441168709647539,-0.853979160806117,-0.0283582584889607
473,-0.334428972449127,-0.745225082667786,0.0763671377695317
474,-0.287877896507712,-0.703456273582592,0.127700480567169
475,-0.485262801348019,-0.911464468839378,-0.059061133856661
476,-0.176919179692433,-0.588772348612049,0.234933989227182
477,-0.457646851843901,-0.873801734136808,-0.0414919695509937
478,-0.611670966098266,-1.03822072575514,-0.185121206441393
479,-0.356086850333555,-0.773020986100972,0.0608472854338617
480,-0.414651226634443,-0.826732437309048,-0.00257001595983813
481,-0.301012814239445,-0.737387097024064,0.135361468545173
482,-0.437396080472536,-0.850330410335907,-0.0244617506091642
483,-0.390477117748782,-0.803156422718761,0.0222021872211978
484,-0.364734340254417,-0.772767092771922,0.0432984122630878
485,-0.239733827985555,-0.650671841494261,0.171204185523152
486,-0.233942699958299,-0.635115395473834,0.167229995557235
487,-0.385560190433734,-0.800002076808735,0.0288816959412663
488,-0.468918857190387,-0.890934736520508,-0.0469029778602665
489,-0.28414777710617,-0.714412164505914,0.146116610293574
490,-0.34752727761312,-0.760286241156551,0.06523168593031
491,-0.521363308249637,-0.945025870695381,-0.0977007458038925
492,-0.482769897621594,-0.891730043404444,-0.0738097518387449
493,-0.30546642803764,-0.722547611056835,0.111614754981554
494,-0.634299976889563,-1.06063436922191,-0.207965584557211
495,-0.437811638007076,-0.856099475143511,-0.0195238008706415
496,-0.373412471233714,-0.789323878592855,0.0424989361254269
497,-0.448386332800447,-0.857231464423116,-0.039541201177778
498,-0.367761558195937,-0.773768632784337,0.0382455163924632
499,-0.439456911035381,-0.850720324957272,-0.0281934971134897
500,-0.478393892792408,-0.907793213094047,-0.0489945724907691
501,-0.362097557788555,-0.775216670977292,0.0510215554001813
502,-0.23901797347868,-0.648392183281596,0.170356236324236
503,-0.399808888058397,-0.832656288082602,0.0330385119658079
504,-0.320591792748134,-0.740907287544937,0.0997237020486679
505,-0.472707247686171,-0.914715788498581,-0.0306987068737602
506,-0.3479967584651,-0.771125294847827,0.0751317779176259
507,-0.284043535870681,-0.702767224612274,0.134680152870912
508,-0.169309828235396,-0.580899203080992,0.242279546610201
509,-0.411742922748534,-0.823084363797112,-0.000401481699956408
510,-0.56494410856603,-1.02450207279077,-0.105386144341291
511,-0.390142176946017,-0.803603515515249,0.0233191616232151
512,-0.413954858617391,-0.835440168724893,0.00753045149011133
513,-0.582868681140046,-1.0213124587355,-0.144424903544589
514,-0.429114542399266,-0.844167386335184,-0.0140616984633479
515,-0.284275161510325,-0.693617879813615,0.125067556792964
516,-0.292982293213357,-0.711405972131082,0.125441385704368
517,-0.427859814031823,-0.840768479564144,-0.0149511484995014
518,-0.479020169573275,-0.910788775109583,-0.0472515640369675
519,-0.540008428815902,-0.957562350162756,-0.122454507469048
520,-0.352320796306457,-0.771106416234389,0.0664648236214759
521,-0.376478496694789,-0.78787623234629,0.0349192389567115
